id,name,description,description_formatted,url,referral_url,phone,email,facebook,twitter,instagram,summary,categories,accessibility_features,community_groups,service_areas,media_gallery,organisation,slug,aliss_url,permalink,is_claimed,is_deprioritised,last_updated,last_reviewed,location_score,id,formatted_address,name,description,street_address,locality,region,state,postal_code,country,latitude,longitude
fe09763c-cec3-453f-a7cd-3a07422126c0,Castlepark Green Gym,"Green Gyms are fun and FREE outdoor sessions where you will be guided in practical activities such as gardening, sowing wildflowers, healthy walking educational activities, and environmental art. Every Wednesday, 10am - 1pm.","<p>Green Gyms are fun and FREE outdoor sessions where you will be guided in practical activities such as gardening, sowing wildflowers, healthy walking educational activities, and environmental art. Every Wednesday, 10am - 1pm.</p>",https://www.tcv.org.uk/scotland/,,07483050742,lindsay.twilley@tcv.org.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Mental Health', 'slug': 'mental-health', 'selected': True}, {'name': 'Conditions', 'slug': 'conditions', 'selected': False}, {'name': 'Physical Health', 'slug': 'physical-health-issues', 'selected': True}, {'name': 'Disability', 'slug': 'disability', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Exercise and Get Fit', 'slug': 'exercise-and-get-fit', 'selected': True}, {'name': 'Creative and Cultural Activity', 'slug': 'creative-and-cultural-activity', 'selected': True}, {'name': 'Arts and Crafts', 'slug': 'arts-and-crafts', 'selected': True}, {'name': 'Heritage', 'slug': 'heritage', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Social Group', 'slug': 'social-group', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}]",[],[],[],[],"{'id': '3fd5363b-b6c3-4816-a0d2-ffa99589b7e1', 'name': 'The Conservation Volunteers (TCV) Scotland', 'aliss_url': 'https://www.aliss.org/organisations/tcv-scotland-the-conservation-volunteers-scotland-0', 'permalink': 'https://www.aliss.org/organisations/3fd5363b-b6c3-4816-a0d2-ffa99589b7e1', 'is_claimed': True, 'slug': 'tcv-scotland-the-conservation-volunteers-scotland-0'}",castlepark-green-gym,https://www.aliss.org/services/castlepark-green-gym,https://www.aliss.org/services/fe09763c-cec3-453f-a7cd-3a07422126c0,False,False,2023-09-07T00:00:00,2023-09-07T00:00:00,1,f691c15f-eb05-4367-82c0-995546d5ada0,"Castlepark Community Centre and Garden, 4 Castlepark, Irvine, KA12 9LQ",Castlepark Community Centre and Garden,,4 Castlepark,Irvine,,,KA12 9LQ,GB,55.6300324,-4.6670932
080e6dcf-ae95-4cb9-8334-2fc8bc7968d8,Community Gardening,"Every week, teams of volunteers work together around Toryglen maintaining and developing local community gardens.

The groups also help out with school grounds and nursery gardens, building raised beds and keeping spaces tidy.

We only use organic methods in the gardens. One of the aims of the project is to grow as much food as possible and what isn’t taken home by volunteers is redistributed back into the community.","<p>Every week, teams of volunteers work together around Toryglen maintaining and developing local community gardens.</p><p>The groups also help out with school grounds and nursery gardens, building raised beds and keeping spaces tidy.</p><p>We only use organic methods in the gardens. One of the aims of the project is to grow as much food as possible and what isn’t taken home by volunteers is redistributed back into the community.</p>",https://www.urbanroots.org.uk/community-gardening,,01416132766,projects@urbanroots.org.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Outdoor Activity', 'slug': 'outdoor-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '98c3c160-d95d-4861-af20-52f66af04c8d', 'name': 'Urban Roots', 'aliss_url': 'https://www.aliss.org/organisations/urban-roots-0', 'permalink': 'https://www.aliss.org/organisations/98c3c160-d95d-4861-af20-52f66af04c8d', 'is_claimed': True, 'slug': 'urban-roots-0'}",community-gardening-0,https://www.aliss.org/services/community-gardening-0,https://www.aliss.org/services/080e6dcf-ae95-4cb9-8334-2fc8bc7968d8,False,False,2023-08-13T00:00:00,2023-08-13T00:00:00,1,55e8ab36-69f0-4bbf-8e3d-ff05f4a893d7,"Toryglen Community Base, 179 Prospecthill Circus, Glasgow, G42 0LA",Toryglen Community Base,,179 Prospecthill Circus,Glasgow,,,G42 0LA,GB,55.8303395,-4.2359241
56ea8bbe-a2d1-4afe-bb14-d23133fa68b3,Glenboig Community Garden,"Glenboig Community Garden run by Glenboig Development Trust. George &amp; his team are involved in many tasks including building raised beds, building pathways, weeding, watering plants and more.The aim of the Community garden is to allow local people to have a nice place to visit and meet other like minded folk. To reduce isolation and provide a platform for positive mental health.We also aim to produce flowers vegetables and fruit which can be shared by the local community. Gardening is about always learning something new and getting closer to nature.We will do all we can to recycle and reduce waste. We welcome all visitors and anyone that wishes to volunteer is most welcome.

Monday - Friday 10.00am - 3.00pm","<p>Glenboig Community Garden run by Glenboig Development Trust. George &amp; his team are involved in many tasks including building raised beds, building pathways, weeding, watering plants and more.The aim of the Community garden is to allow local people to have a nice place to visit and meet other like minded folk. To reduce isolation and provide a platform for positive mental health.We also aim to produce flowers vegetables and fruit which can be shared by the local community. Gardening is about always learning something new and getting closer to nature.We will do all we can to recycle and reduce waste. We welcome all visitors and anyone that wishes to volunteer is most welcome.</p><p>Monday - Friday 10.00am - 3.00pm</p>",https://www.glenboigdevelopmenttrust.org.uk/,,01236874520,info@glenboignh.com,https://www.facebook.com/groups/450244523289594/?locale=en_GB,,,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}]",[],[],[],[],"{'id': '39c809fb-9d88-4ffb-afbd-0d1dcb2bc5f2', 'name': 'Glenboig Development Trust (GDT)', 'aliss_url': 'https://www.aliss.org/organisations/glenboig-development-trust-gdt', 'permalink': 'https://www.aliss.org/organisations/39c809fb-9d88-4ffb-afbd-0d1dcb2bc5f2', 'is_claimed': True, 'slug': 'glenboig-development-trust-gdt'}",glenboig-community-garden,https://www.aliss.org/services/glenboig-community-garden,https://www.aliss.org/services/56ea8bbe-a2d1-4afe-bb14-d23133fa68b3,False,False,2023-08-08T00:00:00,2023-08-08T00:00:00,1,47c21526-91f8-4dca-a510-4e2de8376b8b,"Community Garden,  Inchneuk Rd, Glenboig, Glasgow, ML5 2QT",Community Garden,," Inchneuk Rd, Glenboig",Glasgow,,,ML5 2QT,GB,55.892949,-4.044273
a2ffe90e-efae-4089-9a35-8518e5aafe2b,Merrylee Plotholders Association growing for less able people,"We have a number of raised beds at our allotments available for use by less able people for growing vegetables, fruit and flowers.","<p>We have a number of raised beds at our allotments available for use by less able people for growing vegetables, fruit and flowers.</p>",https://www.merryleeplotholders.com/,,07580287498,merryleeplots@yahoo.co.uk,,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Health', 'slug': 'physical-health-issues', 'selected': True}, {'name': 'Conditions', 'slug': 'conditions', 'selected': True}, {'name': 'Disability', 'slug': 'disability', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Conditions', 'slug': 'conditions', 'selected': False}]",[],[],[],[],"{'id': '566423b0-28ab-4112-b99f-02e334de6405', 'name': 'Merrylee Plotholders Association', 'aliss_url': 'https://www.aliss.org/organisations/merrylee-plotholders-association-0', 'permalink': 'https://www.aliss.org/organisations/566423b0-28ab-4112-b99f-02e334de6405', 'is_claimed': True, 'slug': 'merrylee-plotholders-association-0'}",merrylee-plotholders-association-growing-for-less-able-people,https://www.aliss.org/services/merrylee-plotholders-association-growing-for-less-able-people,https://www.aliss.org/services/a2ffe90e-efae-4089-9a35-8518e5aafe2b,False,False,2023-07-27T00:00:00,2023-07-27T00:00:00,1,8de4d22e-8182-4f1e-b43e-9ad337054947,"Merrylee Plotholders Association, Ardle Rd, Newlands, Glasgow, Glasgow, G43 2QY",Merrylee Plotholders Association,,"Ardle Rd, Newlands, Glasgow",Glasgow,,,G43 2QY,GB,55.8144791,-4.2764752
6d7e56f0-652c-4efc-87a8-ff3a13ed1a80,Arts & Cultural Workshops,"The 'Friend of' group works with partners across Renfrewshire to encourage the use of the park through arts and cultural workshops and volunteering.

Funding from Renfrewshire's Community Mental Health and Wellbeing Fund will support a series of arts and cultural workshops for all within the park.",<p>The 'Friend of' group works with partners across Renfrewshire to encourage the use of the park through arts and cultural workshops and volunteering.</p><p>Funding from Renfrewshire's Community Mental Health and Wellbeing Fund will support a series of arts and cultural workshops for all within the park.</p>,https://www.friendsofbarshawpark.org.uk/,,,barshaw.friends@gmail.com,https://www.facebook.com/barshawfriends/,,,The 'Friend of' group works with partners across Renfrewshire to encourage the use of the park through arts and cultural workshops and volunteering.,"[{'name': 'Arts and Crafts', 'slug': 'arts-and-crafts', 'selected': True}, {'name': 'Creative and Cultural Activity', 'slug': 'creative-and-cultural-activity', 'selected': False}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Storytelling', 'slug': 'storytelling', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}]",[],[],"[{'code': 'S12000038', 'type': 'Local Authority', 'name': 'Renfrewshire'}]",[],"{'id': '35fb8f40-4c65-47aa-9602-315b2ce3bfba', 'name': 'Friends of Barshaw Park', 'aliss_url': 'https://www.aliss.org/organisations/friends-of-barshaw-park', 'permalink': 'https://www.aliss.org/organisations/35fb8f40-4c65-47aa-9602-315b2ce3bfba', 'is_claimed': False, 'slug': 'friends-of-barshaw-park'}",arts-cultural-workshops,https://www.aliss.org/services/arts-cultural-workshops,https://www.aliss.org/services/6d7e56f0-652c-4efc-87a8-ff3a13ed1a80,False,True,2024-04-03T00:00:00,2024-04-03T00:00:00,2,18c895af-063d-4664-9e62-791cbeb50727,"Barshaw Park, 176A Glasgow Rd, Paisley , PA1 3LT",Barshaw Park,,176A Glasgow Rd,Paisley ,,,PA1 3LT,GB,55.845921,-4.394128
8f8dce6b-7344-458c-9456-bda153bd16bf,Square Yard Garden Sessions,"A growing space in an urban landscape - Square Yard is a reclaimed piece of land which has been developed for the community to enable people to learn about growing food and eating well. Gardening sessions run at the Square Yard on Saturdays from 10.00am - 1.00pm from March - October.

There is no cost to attend and all materials and tools are also provided for free, however, donations are appreciated.","<p>A growing space in an urban landscape - Square Yard is a reclaimed piece of land which has been developed for the community to enable people to learn about growing food and eating well. Gardening sessions run at the Square Yard on Saturdays from 10.00am - 1.00pm from March - October.</p><p>There is no cost to attend and all materials and tools are also provided for free, however, donations are appreciated.</p>",https://www.finnsplace.org/square-yard-garden.html,,01416327520,ruth@finnsplace.org,https://www.facebook.com/SquareYardGarden,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Physical Activity', 'slug': 'physical-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': True}, {'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}]",[],[],[],[],"{'id': '6658b259-15f6-4da6-9846-562bdc0c63c0', 'name': ""Finn's Place"", 'aliss_url': 'https://www.aliss.org/organisations/finns-place-0', 'permalink': 'https://www.aliss.org/organisations/6658b259-15f6-4da6-9846-562bdc0c63c0', 'is_claimed': True, 'slug': 'finns-place-0'}",square-yard-garden-sessions-ebh,https://www.aliss.org/services/square-yard-garden-sessions-ebh,https://www.aliss.org/services/8f8dce6b-7344-458c-9456-bda153bd16bf,False,True,2023-06-21T00:00:00,2023-06-21T00:00:00,1,abe9407c-5184-4e41-aa80-75a649fcebeb,"The Square Yard, 166 Ledard Road, Glasgow, G42 9RA",The Square Yard,,166 Ledard Road,Glasgow,,,G42 9RA,GB,55.824454,-4.266623
48036bdb-70a3-4363-8c4e-8ec3dd06cebc,Eden Community Garden,"Come join our friendly volunteers and trained gardeners at Eden Garden behind Carnwadric Parish Church. We have a session every Thursday 12-3pm. 

We grow vegetables, herbs, and soft fruit in raised beds, and have fruit trees as well.  We are a friendly group with space for everyone, regardless of skill level. We aim to provide opportunity for most physical abilities, and have lighter touch tasks such as weeding, sifting compost and sowing, as well as more physical jobs of digging and moving soil.

No skills are needed to join our community garden -  our trained gardener will be there to provide tasks and answer any questions you might have about growing. 

Unfortunately, our garden is not wheelchair accessible at the moment. ","<p>Come join our friendly volunteers and trained gardeners at Eden Garden behind Carnwadric Parish Church. We have a session every Thursday 12-3pm. </p><p>We grow vegetables, herbs, and soft fruit in raised beds, and have fruit trees as well.  We are a friendly group with space for everyone, regardless of skill level. We aim to provide opportunity for most physical abilities, and have lighter touch tasks such as weeding, sifting compost and sowing, as well as more physical jobs of digging and moving soil.</p><p>No skills are needed to join our community garden -  our trained gardener will be there to provide tasks and answer any questions you might have about growing. </p><p>Unfortunately, our garden is not wheelchair accessible at the moment. </p>",https://www.urbanroots.org.uk/,,,Laerke@urbanroots.org.uk,https://www.facebook.com/profile.php?id=100090644030665,,https://www.instagram.com/urbanrootsglasgow/,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '98c3c160-d95d-4861-af20-52f66af04c8d', 'name': 'Urban Roots', 'aliss_url': 'https://www.aliss.org/organisations/urban-roots-0', 'permalink': 'https://www.aliss.org/organisations/98c3c160-d95d-4861-af20-52f66af04c8d', 'is_claimed': True, 'slug': 'urban-roots-0'}",eden-community-garden,https://www.aliss.org/services/eden-community-garden,https://www.aliss.org/services/48036bdb-70a3-4363-8c4e-8ec3dd06cebc,False,True,2023-04-26T00:00:00,2023-04-26T00:00:00,1,8178ad79-8f8c-43b6-95b7-3127814e6847,"Carnwadric Parish Church, 556 Boydstone Road, Thornliebank, G46 8HP",Carnwadric Parish Church,,556 Boydstone Road,Thornliebank,,,G46 8HP,GB,55.811129,-4.324112
43c65b1d-5626-4d89-bfe3-75073952726d,The People's Garden,"Come join our friendly volunteers and trained gardeners at the People’s Garden at Peat Road Hall. We grow vegetables and herbs in raised beds, have large trees in our small ‘woodland’ area, and maintain borders with beautiful flowers and bushes.

We meet on Mondays and Tuesdays 11am-1pm and Thursdays 10am-12:30pm.

We are a friendly group with space for everyone, regardless of skill level. We aim to provide opportunity for most physical abilities, and have lighter touch tasks such as weeding, sifting compost and sowing, as well as more physical jobs of digging and moving soil.

There are toilet facilities and limited car parking spots on the site. Unfortunately, our garden is not wheelchair accessible at the moment.","<p>Come join our friendly volunteers and trained gardeners at the People’s Garden at Peat Road Hall. We grow vegetables and herbs in raised beds, have large trees in our small ‘woodland’ area, and maintain borders with beautiful flowers and bushes.</p><p>We meet on Mondays and Tuesdays 11am-1pm and Thursdays 10am-12:30pm.</p><p>We are a friendly group with space for everyone, regardless of skill level. We aim to provide opportunity for most physical abilities, and have lighter touch tasks such as weeding, sifting compost and sowing, as well as more physical jobs of digging and moving soil.</p><p>There are toilet facilities and limited car parking spots on the site. Unfortunately, our garden is not wheelchair accessible at the moment.</p>",https://www.urbanroots.org.uk/,,,Laerke@urbanroots.org.uk,https://www.facebook.com/profile.php?id=100090644030665,,https://www.instagram.com/urbanrootsglasgow/,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '98c3c160-d95d-4861-af20-52f66af04c8d', 'name': 'Urban Roots', 'aliss_url': 'https://www.aliss.org/organisations/urban-roots-0', 'permalink': 'https://www.aliss.org/organisations/98c3c160-d95d-4861-af20-52f66af04c8d', 'is_claimed': True, 'slug': 'urban-roots-0'}",the-peoples-garden,https://www.aliss.org/services/the-peoples-garden,https://www.aliss.org/services/43c65b1d-5626-4d89-bfe3-75073952726d,False,True,2023-04-26T00:00:00,2023-04-26T00:00:00,1,2980ec1a-215f-4c66-bb64-7da2ce5d02e6,"Peat Road Hall, 160 Peat Road, Glasgow, G53 6DE",Peat Road Hall,,160 Peat Road,Glasgow,,,G53 6DE,GB,55.818732,-4.351351
1b44c20b-101e-4a37-9f9d-c5e2bd6478dd,Rainbow Garden,"The Rainbow Garden is a newly established garden outside the Noble Art Boxing Club in Nitshill. Powered by volunteers and trained gardeners, this is a great opportunity to be part of a developing community garden. The Rainbow Garden is a collaboration between local residents, Greater Pollok Services, and Urban Roots. We welcome anyone, no skills required.

We have sessions every Friday 9:30am-12:30pm.

We grow vegetables and herbs, and when we have a surplus we distribute it through a small larder in our garden space. The garden is well connected with the community, and it’s a great chance to meet people in your area and make new friends.

There are toilet facilities on the site and parking on surrounding roads.","<p>The Rainbow Garden is a newly established garden outside the Noble Art Boxing Club in Nitshill. Powered by volunteers and trained gardeners, this is a great opportunity to be part of a developing community garden. The Rainbow Garden is a collaboration between local residents, Greater Pollok Services, and Urban Roots. We welcome anyone, no skills required.</p><p>We have sessions every Friday 9:30am-12:30pm.</p><p>We grow vegetables and herbs, and when we have a surplus we distribute it through a small larder in our garden space. The garden is well connected with the community, and it’s a great chance to meet people in your area and make new friends.</p><p>There are toilet facilities on the site and parking on surrounding roads.</p>",https://www.urbanroots.org.uk/,,,Laerke@urbanroots.org.uk,https://www.facebook.com/profile.php?id=100090644030665,,https://www.instagram.com/urbanrootsglasgow/,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '98c3c160-d95d-4861-af20-52f66af04c8d', 'name': 'Urban Roots', 'aliss_url': 'https://www.aliss.org/organisations/urban-roots-0', 'permalink': 'https://www.aliss.org/organisations/98c3c160-d95d-4861-af20-52f66af04c8d', 'is_claimed': True, 'slug': 'urban-roots-0'}",rainbow-garden,https://www.aliss.org/services/rainbow-garden,https://www.aliss.org/services/1b44c20b-101e-4a37-9f9d-c5e2bd6478dd,False,True,2023-04-26T00:00:00,2023-04-26T00:00:00,1,d3045ec0-989e-416e-abdd-d5ecd247374a,"Noble Art Boxing Club, 111 Seamill Street, Glasgow, G53 7QQ",Noble Art Boxing Club,,111 Seamill Street,Glasgow,,,G53 7QQ,GB,55.813395,-4.367166
f0729c86-3a45-4cac-b45e-c73f40676eaa,Food Hub,"Opening times: Friday 1pm - 4pm

We can make exceptions out with these hours for those who require immediate support.

We are not a Foodbank, therefore referral and justification for coming along is not required. Everything we provide is free of charge. Our priority is our young people, however the service is also for their families and anyone else in the community who needs our support.","<p>Opening times: Friday 1pm - 4pm</p><p>We can make exceptions out with these hours for those who require immediate support.</p><p>We are not a Foodbank, therefore referral and justification for coming along is not required. Everything we provide is free of charge. Our priority is our young people, however the service is also for their families and anyone else in the community who needs our support.</p>",https://www.balticstreetadventureplay.co.uk/food-hub,,01415544077,Robert@Bsap.uk,https://www.facebook.com/BalticStreetAdventurePlayground,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Free Meals', 'slug': 'free-meals', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': 'd2ac52eb-fe8c-40fc-b2a8-374e83999ddb', 'name': 'Baltic Street Adventure Playground', 'aliss_url': 'https://www.aliss.org/organisations/baltic-street-adventure-playground', 'permalink': 'https://www.aliss.org/organisations/d2ac52eb-fe8c-40fc-b2a8-374e83999ddb', 'is_claimed': False, 'slug': 'baltic-street-adventure-playground'}",food-hub,https://www.aliss.org/services/food-hub,https://www.aliss.org/services/f0729c86-3a45-4cac-b45e-c73f40676eaa,False,True,2023-04-20T00:00:00,2023-04-20T00:00:00,1,bf2ead26-185e-4b74-bec3-60e486d54a02,"Baltic Street Adventure Playground, 421 Baltic Street, Glasgow, G40 3EU",Baltic Street Adventure Playground,,421 Baltic Street,Glasgow,,,G40 3EU,GB,55.842498,-4.213675
bc2c75b4-8fa0-4178-b254-742c287e3e60,Erskine Community Garden,"An inclusive space for all to enjoy and if they wish contribute to.  It has a vegetable patch, flowers, benches with plans for further developments. Check out our FB page and website for more information","<p>An inclusive space for all to enjoy and if they wish contribute to.  It has a vegetable patch, flowers, benches with plans for further developments. Check out our FB page and website for more information</p>",https://www.erskinecommunitygarden.co.uk/about-us,,,,https://www.facebook.com/ErskineCommunityGarden/,,,,"[{'name': 'Social Activity', 'slug': 'social-activity', 'selected': True}, {'name': 'Activity', 'slug': 'activity', 'selected': False}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],[],[],"{'id': '543c4b4b-9d42-454b-9e38-10420a35e26e', 'name': 'Erskine Community Garden', 'aliss_url': 'https://www.aliss.org/organisations/erskine-community-garden', 'permalink': 'https://www.aliss.org/organisations/543c4b4b-9d42-454b-9e38-10420a35e26e', 'is_claimed': False, 'slug': 'erskine-community-garden'}",erskine-community-garden,https://www.aliss.org/services/erskine-community-garden,https://www.aliss.org/services/bc2c75b4-8fa0-4178-b254-742c287e3e60,False,True,2023-04-06T00:00:00,2023-04-06T00:00:00,1,51d7b1b7-7445-4c2b-b677-68b9b13c0d37,"Barwood Park, Barwood Road , Erskine, PA8 6BU",Barwood Park,,Barwood Road ,Erskine,,,PA8 6BU,GB,55.900035,-4.461325
74792e59-3417-44ff-ba8e-4ab0458e342d,Gardening Volunteer Sessions,"We run gardening volunteer sessions, open to all. Friendly and relaxed environment and no prior skills required! 

March - November: every Monday and Thursday 11 am - 4 pm

We usually have an optional shared potluck lunch around 1 pm at our volunteering sessions. Bring a dish to share or if it feels more comfortable to you, you can just bring lunch for yourself. ","<p>We run gardening volunteer sessions, open to all. Friendly and relaxed environment and no prior skills required! </p><p>March - November: every Monday and Thursday 11 am - 4 pm</p><p>We usually have an optional shared potluck lunch around 1 pm at our volunteering sessions. Bring a dish to share or if it feels more comfortable to you, you can just bring lunch for yourself. </p>",https://www.thewashhousegarden.co.uk/contact/,,,hello@thewashhousegarden.co.uk,https://www.facebook.com/thewashhousegarden,,,,"[{'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': True}, {'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}]",[],[],[],[],"{'id': 'caecc672-5a06-488c-9f81-0f7ada2fce79', 'name': 'The Wash House Garden CIC', 'aliss_url': 'https://www.aliss.org/organisations/the-wash-house-garden-cic', 'permalink': 'https://www.aliss.org/organisations/caecc672-5a06-488c-9f81-0f7ada2fce79', 'is_claimed': False, 'slug': 'the-wash-house-garden-cic'}",gardening-volunteer-sessions,https://www.aliss.org/services/gardening-volunteer-sessions,https://www.aliss.org/services/74792e59-3417-44ff-ba8e-4ab0458e342d,False,True,2023-04-05T00:00:00,2023-04-05T00:00:00,1,3f104e79-894c-440f-b51f-f5a42102a231,"The Wash House Garden, 136 Tollcross Road (up the path next to the Salvation Army building), Glasgow, G31 4XA",The Wash House Garden,,136 Tollcross Road (up the path next to the Salvation Army building),Glasgow,,,G31 4XA,GB,55.850152,-4.194779
9caa3498-1296-4a7c-b4a7-04e86c9246de,Community Food Gardens,"Abundant Borders works within our community to create a network of community food gardens across the Scottish Borders. 

The community food gardens act as a training base for people to learn how to grow their own food in a sustainable way and then how to turn that food into healthy, inexpensive meals. Our aim is that everyone, regardless of personal circumstances, should have access to healthy, nutritious food.","<p>Abundant Borders works within our community to create a network of community food gardens across the Scottish Borders. </p><p>The community food gardens act as a training base for people to learn how to grow their own food in a sustainable way and then how to turn that food into healthy, inexpensive meals. Our aim is that everyone, regardless of personal circumstances, should have access to healthy, nutritious food.</p>",https://abundantborders.org.uk/,,,volunteering@abundantborders.org.uk,https://www.facebook.com/abundantborders,https://twitter.com/abundantborders,,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Food Education', 'slug': 'community-food-education', 'selected': True}, {'name': 'Community Cooking', 'slug': 'community-cooking', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],"[{'code': 'S08000016', 'type': 'Health Board', 'name': 'Borders'}, {'code': 'S12000026', 'type': 'Local Authority', 'name': 'Scottish Borders'}]",[],"{'id': '68116ced-7944-42bf-84e5-d22ff8383ee1', 'name': 'Abundant Borders', 'aliss_url': 'https://www.aliss.org/organisations/abundant-borders', 'permalink': 'https://www.aliss.org/organisations/68116ced-7944-42bf-84e5-d22ff8383ee1', 'is_claimed': False, 'slug': 'abundant-borders'}",community-food-gardens,https://www.aliss.org/services/community-food-gardens,https://www.aliss.org/services/9caa3498-1296-4a7c-b4a7-04e86c9246de,False,True,2023-03-21T00:00:00,2023-03-21T00:00:00,2,de0597ed-af82-4e05-b1e8-0201ab1bd69c,"Duns Community Food Garden, Station Road, Duns, TD113GZ",Duns Community Food Garden,,Station Road,Duns,,,TD113GZ,GB,55.771703,-2.344261
9caa3498-1296-4a7c-b4a7-04e86c9246de,Community Food Gardens,"Abundant Borders works within our community to create a network of community food gardens across the Scottish Borders. 

The community food gardens act as a training base for people to learn how to grow their own food in a sustainable way and then how to turn that food into healthy, inexpensive meals. Our aim is that everyone, regardless of personal circumstances, should have access to healthy, nutritious food.","<p>Abundant Borders works within our community to create a network of community food gardens across the Scottish Borders. </p><p>The community food gardens act as a training base for people to learn how to grow their own food in a sustainable way and then how to turn that food into healthy, inexpensive meals. Our aim is that everyone, regardless of personal circumstances, should have access to healthy, nutritious food.</p>",https://abundantborders.org.uk/,,,volunteering@abundantborders.org.uk,https://www.facebook.com/abundantborders,https://twitter.com/abundantborders,,,"[{'name': 'Community Garden', 'slug': 'community-garden', 'selected': True}, {'name': 'Food and Nutrition', 'slug': 'food-and-nutrition', 'selected': False}, {'name': 'Community Food Education', 'slug': 'community-food-education', 'selected': True}, {'name': 'Community Cooking', 'slug': 'community-cooking', 'selected': True}, {'name': 'Community Growing', 'slug': 'community-growing', 'selected': True}]",[],[],"[{'code': 'S08000016', 'type': 'Health Board', 'name': 'Borders'}, {'code': 'S12000026', 'type': 'Local Authority', 'name': 'Scottish Borders'}]",[],"{'id': '68116ced-7944-42bf-84e5-d22ff8383ee1', 'name': 'Abundant Borders', 'aliss_url': 'https://www.aliss.org/organisations/abundant-borders', 'permalink': 'https://www.aliss.org/organisations/68116ced-7944-42bf-84e5-d22ff8383ee1', 'is_claimed': False, 'slug': 'abundant-borders'}",community-food-gardens,https://www.aliss.org/services/community-food-gardens,https://www.aliss.org/services/9caa3498-1296-4a7c-b4a7-04e86c9246de,False,True,2023-03-21T00:00:00,2023-03-21T00:00:00,2,0e304a77-72a9-4cf1-bd60-1aaf94ac767d,"Foulden Community Food Garden, Kerrigan Way, Foulden, TD151BT",Foulden Community Food Garden,,Kerrigan Way,Foulden,,,TD151BT,GB,55.79345,-2.102172
